# TAG_PARAM_ALIGNMENT_AUDIT.csv — v1.0 | Generated 2026-06-08
# Cross-reference: all parameters in STING_TAG_CONFIG_v5_0_*.csv vs MR_PARAMETERS / PARAMETER_CATEGORIES / FAMILY_PARAMETER_BINDINGS / FORMULAS
# Status: OK = all checks pass | WARN = missing from FPB only | ERROR = critical mismatch
ParameterName,Group,DataType_TagCSV,Default_TagCSV,In_MR_PARAMETERS,MR_GUID,MR_DataType,MR_Group,In_PARAMETER_CATEGORIES,In_FAMILY_PARAMETER_BINDINGS,In_FORMULAS,In_Files,In_Catalog_Files,In_Data_Files,Status,Issues
RGL_NEMA_APPROVAL_REQ_BOOL,,,,Y,aacd316f-602a-5878-acdc-c4785f8f4b8f,TEXT,RGL_CMPL,Y,Y,N,MEP|MEP_DC,,MEP|MEP_DC,OK,
RGL_NEMA_CERT_NR,,,,Y,b26efc46-4ec2-4aaf-bc5a-423a6b09c359,TEXT,RGL_CMPL,N,N,N,MEP|MEP_DC,,MEP|MEP_DC,OK,
RGL_NWSC_APPROVAL_BOOL,,,,Y,7f7752a8-e1cc-5259-b73d-1141327ad1e6,TEXT,RGL_CMPL,Y,Y,N,MEP|MEP_DC,,MEP|MEP_DC,OK,
RGL_NWSC_APPROVAL_REQ_BOOL,,,,Y,d2095db1-5991-48a9-959e-b0eb6d611091,TEXT,RGL_CMPL,N,N,N,MEP|MEP_DC,,MEP|MEP_DC,OK,
RGL_NWSC_CERT_NR,,,,Y,0b711aaa-09ce-4388-ae2f-8eb840442d3b,TEXT,RGL_CMPL,N,N,N,MEP|MEP_DC,,MEP|MEP_DC,OK,
RGL_OCCUPANCY_CERT_REQ_BOOL,,,,Y,11a35489-5285-5344-bdd2-16608bfb080c,TEXT,RGL_CMPL,Y,Y,N,MEP|MEP_DC,,MEP|MEP_DC,OK,
RGL_PLOT_AREA_SQ_M,,,,Y,2eccb25f-19bb-5406-a2d9-05b60290d596,TEXT,RGL_CMPL,Y,Y,N,GEN|GEN_DC,,GEN|GEN_DC,OK,
RGL_QA_APVD_VENDOR_TXT,,,,Y,fa5bb098-bd58-59c6-8835-6c3c12b499cc,TEXT,RGL_CMPL,Y,Y,N,MEP|MEP_DC,,MEP|MEP_DC,OK,
RGL_QA_COMMISSIONING_REQ_TXT,,,,Y,b11282cf-ecc6-5a20-983b-712138b4139b,TEXT,RGL_CMPL,Y,Y,N,ARCH|ARCH_DC|MEP|MEP_DC|STR|STR_DC,,ARCH|ARCH_DC|MEP|MEP_DC|STR|STR_DC,OK,
RGL_QA_STD_COMPLY_TXT,,,,Y,bdbb61df-0c72-551e-b474-ab0a04d34046,TEXT,RGL_CMPL,Y,Y,N,MEP|MEP_DC,,MEP|MEP_DC,OK,
RGL_QA_TST_REPORT_REF_TXT,,,,Y,9e404386-90b2-5c9c-a035-e16d3250b657,TEXT,RGL_CMPL,Y,Y,N,MEP|MEP_DC,,MEP|MEP_DC,OK,
RGL_STD_TXT,,,,Y,19d2a36a-8e02-57f9-8b00-66b7c0a151cf,TEXT,RGL_CMPL,Y,Y,N,ARCH|ARCH_DC|GEN|GEN_DC|MEP|MEP_DC|STR|STR_DC,,ARCH|ARCH_DC|GEN|GEN_DC|MEP|MEP_DC|STR|STR_DC,OK,
RGL_UMEME_APPROVAL_BOOL,,,,Y,c357089b-c15d-52d5-bdaf-5fc20fd4a2fc,TEXT,RGL_CMPL,Y,Y,N,MEP|MEP_DC,,MEP|MEP_DC,OK,
RGL_UMEME_APPROVAL_REQ_BOOL,,,,Y,faf8944a-9469-4760-b8ad-ad21b370573f,TEXT,RGL_CMPL,N,N,N,MEP|MEP_DC,,MEP|MEP_DC,OK,
RGL_UMEME_CERT_NR,,,,Y,4fe49564-bc1e-4299-8e09-0f2a2ebe677b,TEXT,RGL_CMPL,N,N,N,MEP|MEP_DC,,MEP|MEP_DC,OK,
SEC_DEV_ZONE_TXT,,,,Y,7d356ae1-4b0e-442d-a3bb-8082c04ba1a8,TEXT,COM_DAT,Y,Y,N,MEP|MEP_DC,,MEP|MEP_DC,OK,
SEC_TAG_7_PARA_SECURITY_TXT,,,,Y,d10b0b0c-12d1-55b8-9d48-feda6544696a,TEXT,COM_DAT,Y,N,Y,MEP|MEP_DC,,MEP|MEP_DC,OK,
SHT_DISC_TXT,,,,Y,7f3fbb8d-36ca-530d-814d-e9b243c2a4dc,TEXT,SHT,N,N,N,ARCH|ARCH_DC|GEN|GEN_DC|MEP|MEP_DC|STR|STR_DC,,ARCH|ARCH_DC|GEN|GEN_DC|MEP|MEP_DC|STR|STR_DC,OK,
SHT_FORM_TXT,,,,Y,54c318b7-811d-50cc-9ca0-72a18b7ff853,TEXT,SHT,N,N,N,ARCH|ARCH_DC|GEN|GEN_DC|MEP|MEP_DC|STR|STR_DC,,ARCH|ARCH_DC|GEN|GEN_DC|MEP|MEP_DC|STR|STR_DC,OK,
SHT_LEVEL_TXT,,,,Y,db60894e-8e07-5aff-bcdb-bdaebaceac89,TEXT,SHT,N,N,N,ARCH|ARCH_DC|GEN|GEN_DC|MEP|MEP_DC|STR|STR_DC,,ARCH|ARCH_DC|GEN|GEN_DC|MEP|MEP_DC|STR|STR_DC,OK,
SHT_NAME_TXT,,,,Y,7e579423-afd3-520b-b8d9-fcd250d18d6a,TEXT,SHT,N,N,N,ARCH|ARCH_DC|GEN|GEN_DC|MEP|MEP_DC|STR|STR_DC,,ARCH|ARCH_DC|GEN|GEN_DC|MEP|MEP_DC|STR|STR_DC,OK,
SHT_NUMBER_TXT,,,,Y,f213496b-4218-514b-82cd-ce421248d032,TEXT,SHT,N,N,N,ARCH|ARCH_DC|GEN|GEN_DC|MEP|MEP_DC|STR|STR_DC,,ARCH|ARCH_DC|GEN|GEN_DC|MEP|MEP_DC|STR|STR_DC,OK,
SHT_ORIGINATOR_TXT,,,,Y,5b5715dc-8579-5556-b527-77e3be6aea5c,TEXT,SHT,N,N,N,GEN|GEN_DC,,GEN|GEN_DC,OK,
SHT_REV_TXT,,,,Y,7542b276-3ab7-5b55-8154-830bd6f20b76,TEXT,SHT,N,N,N,GEN|GEN_DC,,GEN|GEN_DC,OK,
SHT_TAG_1_TXT,,,,Y,73019587-020b-5860-bcb1-3dcadeb6f3ac,TEXT,SHT,N,N,N,ARCH|ARCH_DC|GEN|GEN_DC|MEP|MEP_DC|STR|STR_DC,,ARCH|ARCH_DC|GEN|GEN_DC|MEP|MEP_DC|STR|STR_DC,OK,
SHT_TAG_7_TXT,,,,Y,a06370b5-d989-533c-b7af-09ba545790fb,TEXT,SHT,N,N,N,ARCH|ARCH_DC|GEN|GEN_DC|MEP|MEP_DC|STR|STR_DC,,ARCH|ARCH_DC|GEN|GEN_DC|MEP|MEP_DC|STR|STR_DC,OK,
SLV_FIRESTOP_PRODUCT_TXT,,,,Y,1927f0e9-ce4c-52bb-a27f-a8a9a4cebc1f,TEXT,SLV_SLEEVE_PARAMS,Y,Y,N,MEP|MEP_DC,,MEP|MEP_DC,OK,
SLV_FIRE_RATING_TXT,,,,Y,ea8a8a2a-597c-56d6-a9fb-08c0fc59f372,TEXT,SLV_SLEEVE_PARAMS,Y,Y,N,MEP|MEP_DC,,MEP|MEP_DC,OK,
SLV_INSPECTION_DATE_TXT,,,,Y,53b14c0e-eef5-5415-85d1-ebe2aeb53cd7,TEXT,SLV_SLEEVE_PARAMS,Y,Y,N,MEP|MEP_DC,,MEP|MEP_DC,OK,
SLV_MAT_TXT,,,,Y,9b6071cf-8b10-574c-b40e-2dfbfc60b8d9,TEXT,SLV_SLEEVE_PARAMS,Y,Y,N,MEP|MEP_DC,,MEP|MEP_DC,OK,
SLV_SEAL_TYPE_TXT,,,,Y,6d8aceb4-eea7-53ca-ab61-d1a87824571c,TEXT,SLV_SLEEVE_PARAMS,Y,Y,N,MEP|MEP_DC,,MEP|MEP_DC,OK,
SLV_SERVICE_TXT,,,,Y,76c2ac35-3b7f-5dea-b60d-bf0179b15b92,TEXT,SLV_SLEEVE_PARAMS,Y,Y,N,MEP|MEP_DC,,MEP|MEP_DC,OK,
SLV_STATUS_TXT,,,,Y,91403abb-2a37-5571-9435-d68bc6cacec1,TEXT,SLV_SLEEVE_PARAMS,Y,Y,N,MEP|MEP_DC,,MEP|MEP_DC,OK,
SLV_SZ_MM,,,,Y,ed2365b1-c559-573e-a9ae-c8554db2572b,TEXT,SLV_SLEEVE_PARAMS,Y,Y,N,MEP|MEP_DC,,MEP|MEP_DC,OK,
SLV_TESTED_TO_TXT,,,,Y,0a2943a3-036b-55ae-89ee-01055824fad8,TEXT,SLV_SLEEVE_PARAMS,Y,Y,N,MEP|MEP_DC,,MEP|MEP_DC,OK,
SLV_WALL_TYPE_TXT,,,,Y,3d601083-e89c-50c8-9165-004c8610b0ff,TEXT,SLV_SLEEVE_PARAMS,Y,Y,N,MEP|MEP_DC,,MEP|MEP_DC,OK,
STR_AREA_LOAD_KN_M2,,,,Y,8c367e7c-cb16-55eb-af05-470fa7e0c0ef,TEXT,BLE_STRUCTURE,N,N,N,GEN|GEN_DC|STR|STR_DC,,GEN|GEN_DC|STR|STR_DC,OK,
STR_BAR_MARK_TXT,,,,Y,cbd94272-6db5-557c-8e6d-2f254888afc6,TEXT,BLE_STRUCTURE,N,N,N,STR,,STR,OK,
STR_BEAM_CAMBER_MM,,,,Y,4b990b3c-dff5-5068-9e66-dd830f2cf6aa,TEXT,BLE_STRUCTURE,N,N,N,STR|STR_DC,,STR|STR_DC,OK,
STR_BEAM_CONNECTION_TYPE_TXT,,,,Y,09512d80-0baf-58bb-ad98-0adf3fac7b16,TEXT,BLE_STRUCTURE,N,N,N,STR|STR_DC,,STR|STR_DC,OK,
STR_BEAM_DEFLECTION_LIM_TXT,,,,Y,556aafed-3ad8-5c36-9790-5699e57109ab,TEXT,BLE_STRUCTURE,N,N,N,STR|STR_DC,,STR|STR_DC,OK,
STR_BEAM_DEPTH_MM,,,,Y,635ed402-9b3e-507d-bb0b-2f432de7ae90,TEXT,BLE_STRUCTURE,N,N,N,STR|STR_DC,,STR|STR_DC,OK,
STR_BEAM_MATERIAL_TXT,,,,Y,7f02c520-de49-5302-b105-aba265802b31,TEXT,BLE_STRUCTURE,N,N,N,STR|STR_DC,,STR|STR_DC,OK,
STR_BEAM_MOMENT_CAPACITY_KNM,,,,Y,29875662-b50b-5f00-9b5e-eced6da8b3df,TEXT,BLE_STRUCTURE,N,N,N,STR|STR_DC,,STR|STR_DC,OK,
STR_BEAM_SECTION_TXT,,,,Y,7dbcee2b-9aa0-518d-83a0-9df36a78ccfa,TEXT,BLE_STRUCTURE,N,N,N,STR|STR_DC,,STR|STR_DC,OK,
STR_BEAM_SPAN_MM,,,,Y,204b0a4d-d441-5d53-ad2c-f6b31e03c8e9,TEXT,BLE_STRUCTURE,N,N,N,STR|STR_DC,,STR|STR_DC,OK,
STR_BEAM_WEB_OPENING_TXT,,,,Y,6ee8c255-41e4-5356-8030-7b9262b55969,TEXT,BLE_STRUCTURE,N,N,N,STR|STR_DC,,STR|STR_DC,OK,
STR_BEARING_CAPACITY_KN_M2,,,,Y,05769006-4fdd-5993-bb1f-6ce440e609d0,TEXT,BLE_STRUCTURE,N,N,N,GEN|GEN_DC,,GEN|GEN_DC,OK,
STR_BEND_SCHEDULE_REF_TXT,,,,Y,6dfe3811-0d82-500a-a10a-ac51225576c6,TEXT,BLE_STRUCTURE,N,N,N,STR,,STR,OK,
STR_BOLT_DIAMETER_MM,,,,Y,b3c61e0c-2dd0-5e67-9465-6b80c6f77955,TEXT,BLE_STRUCTURE,N,N,N,GEN|GEN_DC,,GEN|GEN_DC,OK,
STR_BOLT_GRADE_TXT,,,,Y,1107ae97-dd94-5e98-a922-50700c242f41,TEXT,BLE_STRUCTURE,N,N,N,GEN|GEN_DC,,GEN|GEN_DC,OK,
STR_BOLT_TORQUE_NM_NR_DISP_TXT,,,,Y,1da0151c-391f-5abe-a3ff-b15574113003,TEXT,BLE_STRUCTURE,N,N,Y,STR,,STR,OK,
STR_BRACE_CONNECTION_TXT,,,,Y,8994cb59-1ab7-5d80-9244-3d56af1a20cb,TEXT,BLE_STRUCTURE,N,N,N,STR|STR_DC,,STR|STR_DC,OK,
STR_BRACE_LENGTH_MM,,,,Y,b158f512-dd58-5ee9-8715-6c0dcf74b9ee,TEXT,BLE_STRUCTURE,N,N,N,STR|STR_DC,,STR|STR_DC,OK,
STR_BRACE_MATERIAL_TXT,,,,Y,146ccb6b-3c8b-5a67-b516-5dbbf814ee82,TEXT,BLE_STRUCTURE,N,N,N,STR|STR_DC,,STR|STR_DC,OK,
STR_BRACE_SECTION_TXT,,,,Y,fe399bf5-4663-5b21-8c2b-a1b51a4def4b,TEXT,BLE_STRUCTURE,N,N,N,STR|STR_DC,,STR|STR_DC,OK,
STR_COL_BASE_PLATE_TXT,,,,Y,6d8b99e7-ae23-529e-a60a-9990791add6d,TEXT,BLE_STRUCTURE,N,N,N,STR|STR_DC,,STR|STR_DC,OK,
STR_COL_GRID_REF_TXT,,,,Y,ecad7b45-9762-5728-9686-b905e2639c07,TEXT,BLE_STRUCTURE,N,N,N,STR|STR_DC,,STR|STR_DC,OK,
STR_COL_HEIGHT_MM,,,,Y,9e42aa05-4e9b-5392-bea7-aaf3049c9f0d,TEXT,BLE_STRUCTURE,N,N,N,STR|STR_DC,,STR|STR_DC,OK,
STR_COL_MATERIAL_TXT,,,,Y,4f960380-04d7-5950-a1c8-eca82f8e3b0a,TEXT,BLE_STRUCTURE,N,N,N,STR|STR_DC,,STR|STR_DC,OK,
STR_COL_MOMENT_CAPACITY_KNM,,,,Y,3d883143-a0c9-5f53-9dc4-2ef66bd44b88,TEXT,BLE_STRUCTURE,N,N,N,STR|STR_DC,,STR|STR_DC,OK,
STR_COL_SECTION_TXT,,,,Y,43a3abd7-6ea0-56b3-b076-2352644e37de,TEXT,BLE_STRUCTURE,N,N,N,STR|STR_DC,,STR|STR_DC,OK,
STR_COL_SIZE_MM,,,,Y,fd6e8caa-f7ad-545d-832e-70c92c6cad5b,TEXT,BLE_STRUCTURE,N,N,N,STR|STR_DC,,STR|STR_DC,OK,
STR_COL_SPLICE_DETAIL_TXT,,,,Y,d2fc2511-e005-53a7-80be-f099600fd387,TEXT,BLE_STRUCTURE,N,N,N,STR|STR_DC,,STR|STR_DC,OK,
STR_CONN_BOLT_SIZE_TXT,,,,Y,272d2a77-300e-53a3-ac5a-b440bc2813ab,TEXT,BLE_STRUCTURE,N,N,N,STR|STR_DC,,STR|STR_DC,OK,
STR_CONN_CAPACITY_KN,,,,Y,5a335ace-cdae-5b40-a430-1bca81d5dee0,TEXT,BLE_STRUCTURE,N,N,N,STR|STR_DC,,STR|STR_DC,OK,
STR_CONN_PLATE_THICKNESS_MM,,,,Y,3e72009d-b9f8-5ce9-99f1-6f66b5132dbe,TEXT,BLE_STRUCTURE,N,N,N,STR|STR_DC,,STR|STR_DC,OK,
STR_CONN_ROTATION_CAPACITY_TXT,,,,Y,7d2e19cc-1453-5a89-85f6-0c92736362cf,TEXT,BLE_STRUCTURE,N,N,N,STR|STR_DC,,STR|STR_DC,OK,
STR_CONN_TYPE_TXT,,,,Y,382494de-cd8b-5987-8ca6-120832d3da92,TEXT,BLE_STRUCTURE,N,N,N,STR|STR_DC,,STR|STR_DC,OK,
STR_CONN_WELD_TYPE_TXT,,,,Y,0dc726b1-4fec-531a-b4b0-34722af4dba4,TEXT,BLE_STRUCTURE,N,N,N,STR|STR_DC,,STR|STR_DC,OK,
STR_CUTTING_LIST_REF_TXT,,,,Y,dbc0b581-2741-5a76-82bc-7956cef3af86,TEXT,BLE_STRUCTURE,N,N,N,STR,,STR,OK,
STR_FDN_BEARING_KN_M2,,,,Y,3a80d431-470e-5b14-9b6e-d0bee72acc32,TEXT,BLE_STRUCTURE,N,N,N,STR|STR_DC,,STR|STR_DC,OK,
STR_FDN_COVER_MM,,,,Y,d38c58f7-86a5-5aa4-81a7-4f305f0e00a1,TEXT,BLE_STRUCTURE,N,N,N,STR|STR_DC,,STR|STR_DC,OK,
STR_FDN_DEPTH_MM,,,,Y,c27c1b03-a0c9-5b9f-8d83-878ee9f6c7d9,TEXT,BLE_STRUCTURE,N,N,N,STR|STR_DC,,STR|STR_DC,OK,
STR_FDN_EXPOSURE_CLASS_TXT,,,,Y,617ec04c-cb91-5738-9159-50155fc13e37,TEXT,BLE_STRUCTURE,N,N,N,STR|STR_DC,,STR|STR_DC,OK,
STR_FDN_MATERIAL_TXT,,,,Y,34904a0f-b1b7-532c-a33c-839bf60f90a5,TEXT,BLE_STRUCTURE,N,N,N,STR|STR_DC,,STR|STR_DC,OK,
STR_FDN_PILE_TYPE_TXT,,,,Y,86a48ffb-a9e2-5b39-8d73-d04ccb626f0c,TEXT,BLE_STRUCTURE,N,N,N,STR|STR_DC,,STR|STR_DC,OK,
STR_FDN_REBAR_TXT,,,,Y,e9c46253-3538-5a8a-8bef-4bbb58442658,TEXT,BLE_STRUCTURE,N,N,N,STR|STR_DC,,STR|STR_DC,OK,
STR_FDN_SETTLEMENT_MM,,,,Y,3a33fba4-8a51-559d-be24-6ddfb04899cd,TEXT,BLE_STRUCTURE,N,N,N,STR|STR_DC,,STR|STR_DC,OK,
STR_FDN_SIZE_MM,,,,Y,950a2924-339d-5512-b74a-e5c6ee377f40,TEXT,BLE_STRUCTURE,N,N,N,STR|STR_DC,,STR|STR_DC,OK,
STR_FDN_TYPE_TXT,,,,Y,a89b4182-2a7e-52e2-b289-b3e0bc0f0e64,TEXT,BLE_STRUCTURE,N,N,N,STR|STR_DC,,STR|STR_DC,OK,
STR_FDN_WATERPROOF_TXT,,,,Y,81746b6c-7d86-5efd-9b73-86d238780f8d,TEXT,BLE_STRUCTURE,N,N,N,STR|STR_DC,,STR|STR_DC,OK,
STR_FIRE_PROTECTION_TYPE_TXT,,,,Y,7adfb92e-4f51-5e48-a77e-a19e7944b955,TEXT,BLE_STRUCTURE,N,N,N,STR|STR_DC,,STR|STR_DC,OK,
STR_LINE_LOAD_KN_M,,,,Y,e6361395-1b00-5e95-80fb-8909149d0dc8,TEXT,BLE_STRUCTURE,N,N,N,GEN|GEN_DC|STR|STR_DC,,GEN|GEN_DC|STR|STR_DC,OK,
STR_LOAD_AXIAL_KN,,,,Y,955d90b3-3818-58ec-ab32-1b8a0c338a31,TEXT,BLE_STRUCTURE,N,N,N,STR|STR_DC,,STR|STR_DC,OK,
STR_LOAD_CASE_TXT,,,,Y,ab90f5e1-7b67-56ca-b140-1cf9116498c1,TEXT,BLE_STRUCTURE,N,N,N,GEN|GEN_DC|STR|STR_DC,,GEN|GEN_DC|STR|STR_DC,OK,
STR_LOAD_UDL_KN_M,,,,Y,6bd948d2-0594-55a5-b11a-4178ed694c40,TEXT,BLE_STRUCTURE,N,N,N,STR|STR_DC,,STR|STR_DC,OK,
STR_MATERIAL_GRADE_TXT,,,,Y,83154e2f-33de-5bd2-ab98-62bfc2da97b9,TEXT,BLE_STRUCTURE,N,N,N,GEN|GEN_DC|STR|STR_DC,,GEN|GEN_DC|STR|STR_DC,OK,
STR_POINT_LOAD_KN,,,,Y,68b43c39-e23e-5282-be2a-071173cb17ea,TEXT,BLE_STRUCTURE,N,N,N,GEN|GEN_DC|STR|STR_DC,,GEN|GEN_DC|STR|STR_DC,OK,
STR_REBAR_HOOK_TYPE_TXT,,,,Y,4874eff5-85dd-5a72-96e6-0a44888ba7ec,TEXT,BLE_STRUCTURE,N,N,N,STR|STR_DC,,STR|STR_DC,OK,
STR_REBAR_SHAPE_TXT,,,,Y,fa87f73b-c505-5a5d-8fa2-ae6a90ba99ec,TEXT,BLE_STRUCTURE,N,N,N,STR|STR_DC,,STR|STR_DC,OK,
STR_REBAR_SIZE_MM,,,,Y,79f7a1bb-6c11-5b73-8035-21de26e4637f,TEXT,BLE_STRUCTURE,N,N,N,STR|STR_DC,,STR|STR_DC,OK,
STR_SECTION_PROFILE_TXT,,,,Y,ff577338-09ee-58a3-969b-c27e4cb5ca56,TEXT,BLE_STRUCTURE,N,N,N,GEN|GEN_DC|STR|STR_DC,,GEN|GEN_DC|STR|STR_DC,OK,
STR_SLAB_COVER_MM,,,,Y,3fb69779-a575-51f5-a4ee-68eb8cf4f44b,TEXT,BLE_STRUCTURE,N,N,N,STR|STR_DC,,STR|STR_DC,OK,
STR_SLAB_DEFLECTION_LIMIT_TXT,,,,Y,0cc09719-aaa5-5153-bec0-e09448f91be8,TEXT,BLE_STRUCTURE,N,N,N,STR|STR_DC,,STR|STR_DC,OK,
STR_SLAB_LOAD_KN_M2,,,,Y,b0baa21f-3ed2-59ee-b217-02ad6d2be4b3,TEXT,BLE_STRUCTURE,N,N,N,STR|STR_DC,,STR|STR_DC,OK,
STR_SLAB_MESH_TXT,,,,Y,f3607fd1-918c-5879-a100-a29a99861d67,TEXT,BLE_STRUCTURE,N,N,N,STR|STR_DC,,STR|STR_DC,OK,
STR_SLAB_REBAR_TXT,,,,Y,50cc82d7-46d1-54e8-9431-d7c7c04e8896,TEXT,BLE_STRUCTURE,N,N,N,STR|STR_DC,,STR|STR_DC,OK,
STR_SLAB_TYPE_TXT,,,,Y,101ae552-0df9-5cd3-94ac-ad82d566fc17,TEXT,BLE_STRUCTURE,N,N,N,STR|STR_DC,,STR|STR_DC,OK,
STR_TAG_7_PARA_ANLYT_TXT,,,,Y,3cbb945a-6689-5c12-9dd4-f615bcd1e992,TEXT,BLE_STRUCTURE,N,N,N,GEN|GEN_DC|STR|STR_DC,,GEN|GEN_DC|STR|STR_DC,OK,
STR_TAG_7_PARA_BEAM_TXT,,,,Y,9406ea5b-766e-55bd-aeec-6dfced98a8ba,TEXT,BLE_STRUCTURE,Y,N,Y,STR|STR_DC,,STR|STR_DC,OK,
STR_TAG_7_PARA_BRACE_TXT,,,,Y,953a1b8c-c997-550d-b855-c0bab6af0976,TEXT,BLE_STRUCTURE,N,N,N,STR|STR_DC,,STR|STR_DC,OK,
STR_TAG_7_PARA_COL_TXT,,,,Y,6742bedc-d054-5aba-bda9-e2ed8baa938e,TEXT,BLE_STRUCTURE,Y,N,Y,STR|STR_DC,,STR|STR_DC,OK,
STR_TAG_7_PARA_CONN_TXT,,,,Y,009e8fcf-4981-524b-8124-169d4a7301dd,TEXT,BLE_STRUCTURE,N,N,N,GEN|GEN_DC|STR|STR_DC,,GEN|GEN_DC|STR|STR_DC,OK,
STR_TAG_7_PARA_FDN_TXT,,,,Y,2c89bf41-1688-5d19-9ab9-eff5b3b7a129,TEXT,BLE_STRUCTURE,Y,N,Y,STR|STR_DC,,STR|STR_DC,OK,
STR_TAG_7_PARA_LOAD_TXT,,,,Y,3eb369b8-8e69-5ddf-9d08-6d955d75288e,TEXT,BLE_STRUCTURE,N,N,N,GEN|GEN_DC|STR|STR_DC,,GEN|GEN_DC|STR|STR_DC,OK,
STR_TAG_7_PARA_REBAR_TXT,,,,Y,ddc05a50-d8a7-5ca5-8576-f80029fc03aa,TEXT,BLE_STRUCTURE,N,N,N,STR|STR_DC,,STR|STR_DC,OK,
STR_TAG_7_PARA_SLAB_TXT,,,,Y,09353894-8a07-50cd-b794-4443ffbac271,TEXT,BLE_STRUCTURE,N,N,N,STR|STR_DC,,STR|STR_DC,OK,
STR_TAG_7_PARA_WALL_TXT,,,,Y,63ff5128-2b34-57f2-bf52-80fd3437943a,TEXT,BLE_STRUCTURE,N,N,N,STR|STR_DC,,STR|STR_DC,OK,
STR_WALL_COVER_MM,,,,Y,cb2018be-ff44-5095-9326-89b5c1759bda,TEXT,BLE_STRUCTURE,N,N,N,STR|STR_DC,,STR|STR_DC,OK,
STR_WALL_REBAR_TXT,,,,Y,8e81983c-0759-5593-8603-d34196a80549,TEXT,BLE_STRUCTURE,N,N,N,STR|STR_DC,,STR|STR_DC,OK,
STR_WALL_TYPE_TXT,,,,Y,f303a52a-a9b9-58b7-ad4c-b192ae8202e9,TEXT,BLE_STRUCTURE,N,N,N,STR|STR_DC,,STR|STR_DC,OK,
STR_WELD_PROCEDURE_REF_TXT,,,,Y,e182a84b-a159-567f-a62d-fd0c3765f618,TEXT,BLE_STRUCTURE,N,N,N,STR,,STR,OK,
STR_WELD_SIZE_MM,,,,Y,a6df264f-0f40-5136-87fc-715fad38a04b,TEXT,BLE_STRUCTURE,N,N,N,GEN|GEN_DC,,GEN|GEN_DC,OK,
STR_WELD_TYPE_TXT,,,,Y,e6b7ba53-5ce1-597c-a801-2ef5ec23b0c4,TEXT,BLE_STRUCTURE,N,N,N,GEN|GEN_DC,,GEN|GEN_DC,OK,
